level,vaccination_date,vaccinated,geography,lower_age_limit,region
regional,2021-02-23,36552,North West,,
regional,2021-02-24,56801,North West,,
regional,2021-02-25,64799,North West,,
regional,2021-02-26,67986,North West,,
regional,2021-02-27,53262,North West,,
regional,2021-02-28,20372,North West,,
regional,2021-03-01,23290,North West,,
regional,2021-03-02,31091,North West,,
regional,2021-03-03,36687,North West,,
regional,2021-03-04,63159,North West,,
regional,2021-03-05,61376,North West,,
regional,2021-03-06,52433,North West,,
regional,2021-03-07,22683,North West,,
regional,2021-03-08,31771,North West,,
regional,2021-03-09,37412,North West,,
regional,2021-03-10,47211,North West,,
regional,2021-03-11,33320,North West,,
regional,2021-03-12,54169,North West,,
regional,2021-03-13,62710,North West,,
regional,2021-03-14,30345,North West,,
regional,2021-03-15,42268,North West,,
regional,2021-03-16,63620,North West,,
regional,2021-03-17,62352,North West,,
regional,2021-03-18,83370,North West,,
regional,2021-03-19,95617,North West,,
regional,2021-03-20,104667,North West,,
regional,2021-03-21,38762,North West,,
regional,2021-03-22,51957,North West,,
regional,2021-03-23,79798,North West,,
regional,2021-03-24,104557,North West,,
regional,2021-03-25,112095,North West,,
regional,2021-03-26,106266,North West,,
regional,2021-03-27,127637,North West,,
regional,2021-03-28,47713,North West,,
regional,2021-03-29,67399,North West,,
regional,2021-03-30,87654,North West,,
regional,2021-03-31,121129,North West,,
regional,2021-04-01,148746,North West,,
regional,2021-04-02,76656,North West,,
regional,2021-04-03,54487,North West,,
regional,2021-04-04,12343,North West,,
regional,2021-04-05,17714,North West,,
regional,2021-04-06,52564,North West,,
regional,2021-04-07,127945,North West,,
regional,2021-04-08,138746,North West,,
regional,2021-04-09,117516,North West,,
regional,2021-04-10,128592,North West,,
regional,2021-04-11,42248,North West,,
regional,2021-04-12,48471,North West,,
regional,2021-04-13,76740,North West,,
regional,2021-04-14,81779,North West,,
regional,2021-04-15,112958,North West,,
regional,2021-04-16,145862,North West,,
regional,2021-04-17,140985,North West,,
regional,2021-04-18,55939,North West,,
regional,2021-04-19,76742,North West,,
regional,2021-04-20,92441,North West,,
regional,2021-04-21,98313,North West,,
regional,2021-04-22,108583,North West,,
regional,2021-04-23,115549,North West,,
regional,2021-04-24,135967,North West,,
regional,2021-04-25,61300,North West,,
regional,2021-04-26,71655,North West,,
regional,2021-04-27,105751,North West,,
regional,2021-04-28,118382,North West,,
regional,2021-04-29,108092,North West,,
regional,2021-04-30,103421,North West,,
regional,2021-05-01,96072,North West,,
regional,2021-05-02,36610,North West,,
regional,2021-05-03,28746,North West,,
regional,2021-05-04,68214,North West,,
regional,2021-05-05,115898,North West,,
regional,2021-05-06,129366,North West,,
regional,2021-05-07,126581,North West,,
regional,2021-05-08,117148,North West,,
regional,2021-05-09,48172,North West,,
regional,2021-05-10,60491,North West,,
regional,2021-05-11,104273,North West,,
regional,2021-05-12,136066,North West,,
regional,2021-05-13,117680,North West,,
regional,2021-05-14,115152,North West,,
regional,2021-05-15,122372,North West,,
regional,2021-05-16,56781,North West,,
regional,2021-05-17,65555,North West,,
regional,2021-05-18,107085,North West,,
regional,2021-05-19,107536,North West,,
regional,2021-05-20,137971,North West,,
regional,2021-05-21,126158,North West,,
regional,2021-05-22,141870,North West,,
regional,2021-05-23,59204,North West,,
regional,2021-05-24,76533,North West,,
regional,2021-05-25,116940,North West,,
regional,2021-05-26,123281,North West,,
regional,2021-05-27,115725,North West,,
regional,2021-05-28,110266,North West,,
regional,2021-05-29,98333,North West,,
regional,2021-05-30,44800,North West,,
regional,2021-05-31,28253,North West,,
regional,2021-06-01,73019,North West,,
regional,2021-06-02,81191,North West,,
regional,2021-06-03,84268,North West,,
regional,2021-06-04,86144,North West,,
regional,2021-06-05,107948,North West,,
regional,2021-06-06,58607,North West,,
regional,2021-06-07,64988,North West,,
regional,2021-06-08,74942,North West,,
regional,2021-06-09,77564,North West,,
regional,2021-06-10,84086,North West,,
regional,2021-06-11,80547,North West,,
regional,2021-06-12,91395,North West,,
regional,2021-06-13,49584,North West,,
regional,2021-06-14,61018,North West,,
regional,2021-06-15,72134,North West,,
regional,2021-06-16,64249,North West,,
regional,2021-06-17,78105,North West,,
regional,2021-06-18,71248,North West,,
regional,2021-06-19,82878,North West,,
regional,2021-06-20,35188,North West,,
regional,2021-06-21,45771,North West,,
regional,2021-06-22,58617,North West,,
regional,2021-06-23,51891,North West,,
regional,2021-06-24,58901,North West,,
regional,2021-06-25,55994,North West,,
regional,2021-06-26,61707,North West,,
regional,2021-06-27,32652,North West,,
regional,2021-06-28,37942,North West,,
regional,2021-06-29,45181,North West,,
regional,2021-06-30,51411,North West,,
regional,2021-07-01,48343,North West,,
regional,2021-07-02,50779,North West,,
regional,2021-07-03,57748,North West,,
regional,2021-07-04,23985,North West,,
regional,2021-07-05,31869,North West,,
regional,2021-07-06,41636,North West,,
regional,2021-07-07,38323,North West,,
regional,2021-07-08,50474,North West,,
regional,2021-07-09,46959,North West,,
regional,2021-07-10,51731,North West,,
regional,2021-07-11,20529,North West,,
regional,2021-07-12,27821,North West,,
regional,2021-07-13,45469,North West,,
regional,2021-07-14,43100,North West,,
regional,2021-07-15,45411,North West,,
regional,2021-07-16,51752,North West,,
regional,2021-07-17,58610,North West,,
regional,2021-07-18,26984,North West,,
regional,2021-07-19,30740,North West,,
regional,2021-07-20,36218,North West,,
regional,2021-07-21,34113,North West,,
regional,2021-07-22,42870,North West,,
regional,2021-07-23,38731,North West,,
regional,2021-07-24,42106,North West,,
regional,2021-07-25,18570,North West,,
regional,2021-07-26,29491,North West,,
regional,2021-07-27,39629,North West,,
regional,2021-07-28,30036,North West,,
regional,2021-07-29,37012,North West,,
regional,2021-07-30,39527,North West,,
regional,2021-07-31,48655,North West,,
regional,2021-08-01,20885,North West,,
regional,2021-08-02,26028,North West,,
regional,2021-08-03,30842,North West,,
regional,2021-08-04,40177,North West,,
regional,2021-08-05,41907,North West,,
regional,2021-08-06,38241,North West,,
regional,2021-08-07,41460,North West,,
regional,2021-08-08,18522,North West,,
regional,2021-08-09,25550,North West,,
regional,2021-08-10,31599,North West,,
regional,2021-08-11,35526,North West,,
regional,2021-08-12,42332,North West,,
regional,2021-08-13,35263,North West,,
regional,2021-08-14,44559,North West,,
regional,2021-08-15,18886,North West,,
regional,2021-08-16,29444,North West,,
regional,2021-08-17,28678,North West,,
regional,2021-08-18,35363,North West,,
regional,2021-08-19,44791,North West,,
regional,2021-08-20,41961,North West,,
regional,2021-08-21,41787,North West,,
regional,2021-08-22,21132,North West,,
regional,2021-08-23,30424,North West,,
regional,2021-08-24,32669,North West,,
regional,2021-08-25,32901,North West,,
regional,2021-08-26,32260,North West,,
regional,2021-08-27,25373,North West,,
regional,2021-08-28,31269,North West,,
regional,2021-08-29,12076,North West,,
regional,2021-08-30,10972,North West,,
regional,2021-08-31,24690,North West,,
regional,2021-09-01,23965,North West,,
regional,2021-09-02,24316,North West,,
regional,2021-09-03,24315,North West,,
regional,2021-09-04,28406,North West,,
regional,2021-09-05,9826,North West,,
regional,2021-09-06,18681,North West,,
regional,2021-09-07,19816,North West,,
regional,2021-09-08,19148,North West,,
regional,2021-09-09,23555,North West,,
regional,2021-09-10,21997,North West,,
regional,2021-09-11,20161,North West,,
regional,2021-09-12,8697,North West,,
regional,2021-09-13,14634,North West,,
regional,2021-09-14,15729,North West,,
regional,2021-09-15,13723,North West,,
regional,2021-09-16,15659,North West,,
regional,2021-09-17,15224,North West,,
regional,2021-09-18,18552,North West,,
regional,2021-09-19,6999,North West,,
regional,2021-09-20,12270,North West,,
regional,2021-09-21,13971,North West,,
regional,2021-09-22,15658,North West,,
regional,2021-09-23,16480,North West,,
regional,2021-09-24,27054,North West,,
regional,2021-09-25,31771,North West,,
regional,2021-09-26,14661,North West,,
regional,2021-09-27,25886,North West,,
regional,2021-09-28,26933,North West,,
regional,2021-09-29,30963,North West,,
regional,2021-09-30,34171,North West,,
regional,2021-10-01,32323,North West,,
regional,2021-10-02,32459,North West,,
regional,2021-10-03,15678,North West,,
regional,2021-10-04,28136,North West,,
regional,2021-10-05,35894,North West,,
regional,2021-10-06,37646,North West,,
regional,2021-10-07,41324,North West,,
regional,2021-10-08,39468,North West,,
regional,2021-10-09,52029,North West,,
regional,2021-10-10,17163,North West,,
regional,2021-10-11,35809,North West,,
regional,2021-10-12,39975,North West,,
regional,2021-10-13,39996,North West,,
regional,2021-10-14,44987,North West,,
regional,2021-10-15,42619,North West,,
regional,2021-10-16,41204,North West,,
regional,2021-10-17,17417,North West,,
regional,2021-10-18,32502,North West,,
regional,2021-10-19,39887,North West,,
regional,2021-10-20,42179,North West,,
regional,2021-10-21,48919,North West,,
regional,2021-10-22,45397,North West,,
regional,2021-10-23,52623,North West,,
regional,2021-10-24,23852,North West,,
regional,2021-10-25,30372,North West,,
regional,2021-10-26,39941,North West,,
regional,2021-10-27,40922,North West,,
regional,2021-10-28,45688,North West,,
regional,2021-10-29,42326,North West,,
regional,2021-10-30,54165,North West,,
regional,2021-10-31,18589,North West,,
regional,2021-11-01,35291,North West,,
regional,2021-11-02,44110,North West,,
regional,2021-11-03,45974,North West,,
regional,2021-11-04,49534,North West,,
regional,2021-11-05,43756,North West,,
regional,2021-11-06,55583,North West,,
regional,2021-11-07,24817,North West,,
regional,2021-11-08,37949,North West,,
regional,2021-11-09,48167,North West,,
regional,2021-11-10,53481,North West,,
regional,2021-11-11,52984,North West,,
regional,2021-11-12,47136,North West,,
regional,2021-11-13,60189,North West,,
regional,2021-11-14,23086,North West,,
regional,2021-11-15,38152,North West,,
regional,2021-11-16,47308,North West,,
regional,2021-11-17,50962,North West,,
regional,2021-11-18,46801,North West,,
regional,2021-11-19,45474,North West,,
regional,2021-11-20,61718,North West,,
regional,2021-11-21,24035,North West,,
regional,2021-11-22,39983,North West,,
regional,2021-11-23,48127,North West,,
regional,2021-11-24,46670,North West,,
regional,2021-11-25,49193,North West,,
regional,2021-11-26,47215,North West,,
regional,2021-11-27,57299,North West,,
regional,2021-11-28,27710,North West,,
regional,2021-11-29,41614,North West,,
regional,2021-11-30,51935,North West,,
regional,2021-12-01,55474,North West,,
regional,2021-12-02,54788,North West,,
regional,2021-12-03,50015,North West,,
regional,2021-12-04,57737,North West,,
regional,2021-12-05,30060,North West,,
regional,2021-12-06,41520,North West,,
regional,2021-12-07,48085,North West,,
regional,2021-12-08,53132,North West,,
regional,2021-12-09,58561,North West,,
regional,2021-12-10,53581,North West,,
regional,2021-12-11,67398,North West,,
regional,2021-12-12,43684,North West,,
regional,2021-12-13,64899,North West,,
regional,2021-12-14,83426,North West,,
regional,2021-12-15,95320,North West,,
regional,2021-12-16,103229,North West,,
regional,2021-12-17,101929,North West,,
regional,2021-12-18,110221,North West,,
regional,2021-12-19,93974,North West,,
regional,2021-12-20,107168,North West,,
regional,2021-12-21,107567,North West,,
regional,2021-12-22,85934,North West,,
regional,2021-12-23,58808,North West,,
regional,2021-12-24,12048,North West,,
regional,2021-12-25,484,North West,,
regional,2021-12-26,1451,North West,,
regional,2021-12-27,21814,North West,,
regional,2021-12-28,28150,North West,,
regional,2021-12-29,50475,North West,,
regional,2021-12-30,45462,North West,,
regional,2021-12-31,17769,North West,,
regional,2022-01-01,2027,North West,,
regional,2022-01-02,10609,North West,,
regional,2022-01-03,16386,North West,,
regional,2022-01-04,33745,North West,,
regional,2022-01-05,34621,North West,,
regional,2022-01-06,31232,North West,,
regional,2022-01-07,30011,North West,,
regional,2022-01-08,37448,North West,,
regional,2022-01-09,18491,North West,,
regional,2022-01-10,20552,North West,,
regional,2022-01-11,20956,North West,,
regional,2022-01-12,18891,North West,,
regional,2022-01-13,17985,North West,,
regional,2022-01-14,18857,North West,,
regional,2022-01-15,20913,North West,,
regional,2022-01-16,10984,North West,,
regional,2022-01-17,13340,North West,,
regional,2022-01-18,14420,North West,,
regional,2022-01-19,14953,North West,,
regional,2022-01-20,13771,North West,,
regional,2022-01-21,15077,North West,,
regional,2022-01-22,16862,North West,,
regional,2022-01-23,8510,North West,,
regional,2022-01-24,12745,North West,,
regional,2022-01-25,14342,North West,,
regional,2022-01-26,14484,North West,,
regional,2022-01-27,14284,North West,,
regional,2022-01-28,15626,North West,,
regional,2022-01-29,15282,North West,,
regional,2022-01-30,8003,North West,,
regional,2022-01-31,11404,North West,,
regional,2022-02-01,11228,North West,,
regional,2022-02-02,12548,North West,,
regional,2022-02-03,12588,North West,,
regional,2022-02-04,11542,North West,,
regional,2022-02-05,11035,North West,,
regional,2022-02-06,5193,North West,,
regional,2022-02-07,9126,North West,,
regional,2022-02-08,10586,North West,,
regional,2022-02-09,10818,North West,,
regional,2022-02-10,11005,North West,,
regional,2022-02-11,11295,North West,,
regional,2022-02-12,11756,North West,,
regional,2022-02-13,4891,North West,,
regional,2022-02-14,7354,North West,,
regional,2022-02-15,10517,North West,,
regional,2022-02-16,8816,North West,,
regional,2022-02-17,8404,North West,,
regional,2022-02-18,6506,North West,,
regional,2022-02-19,7709,North West,,
regional,2022-02-20,3462,North West,,
regional,2022-02-21,6084,North West,,
regional,2022-02-22,7597,North West,,
regional,2022-02-23,7756,North West,,
regional,2022-02-24,5837,North West,,
regional,2022-02-25,6873,North West,,
regional,2022-02-26,7699,North West,,
regional,2022-02-27,3163,North West,,
regional,2022-02-28,5981,North West,,
regional,2022-03-01,6621,North West,,
regional,2022-03-02,5754,North West,,
regional,2022-03-03,5964,North West,,
regional,2022-03-04,6443,North West,,
regional,2022-03-05,7243,North West,,
regional,2022-03-06,2802,North West,,
regional,2022-03-07,4305,North West,,
regional,2020-12-08,1310,South East,,
regional,2020-12-09,1522,South East,,
regional,2020-12-10,1785,South East,,
regional,2020-12-11,2181,South East,,
regional,2020-12-12,1627,South East,,
regional,2020-12-13,904,South East,,
regional,2020-12-14,2029,South East,,
regional,2020-12-15,8926,South East,,
regional,2020-12-16,14711,South East,,
regional,2020-12-17,15026,South East,,
regional,2020-12-18,14878,South East,,
regional,2020-12-19,18806,South East,,
regional,2020-12-20,12638,South East,,
regional,2020-12-21,9464,South East,,
regional,2020-12-22,16886,South East,,
regional,2020-12-23,16804,South East,,
regional,2020-12-24,6201,South East,,
